"","baseMean","log2FoldChange","lfcSE","svalue"
"YPR034W",2214.1677743852,0.121788010828976,0.0472722435939066,0.526431115680698
"YPR035W",12988.8575186598,0.44781236748577,0.104997159403148,0.145994790692656
"YPR036W",6745.2371889985,-0.121132019413303,0.0549533168921033,0.517903641203673
"YPR036W-A",5727.39696214995,-0.884725002656188,0.0941818188176807,1.3504339374457e-06
"YPR037C",801.421612905565,-0.0106468744561437,0.0641071401364273,0.524546120121558
"YPR038W",1.63982834993143,0.156883594011375,0.501708456590473,0.170384572943435
"YPR039W",4.4339229667429,0.456468165180932,0.48953168991241,0.0956676154768245
"YPR040W",1493.46764391754,-0.686542561139022,0.0846432150793135,0.00123095276747687
"YPR041W",4703.97471359371,-0.282573285846219,0.120528127467139,0.304852668786504
"YPR042C",729.341297898852,-0.459289194445167,0.0667929891438567,0.160072860476758
"YPR043W",29.8235377424241,3.7167469760477,0.416198073208109,1.6952324114169e-16
"YPR044C",32.5471869583285,3.02507759099625,0.289689376291913,1.14157224782791e-20
"YPR045C",915.212070459096,0.145630355486323,0.0631618160108456,0.496976879993436
"YPR046W",235.671794098417,0.483387603149042,0.130883232684536,0.100496730039051
"YPR047W",688.150744430364,-0.57610844961965,0.0857957179121949,0.0229115056543156
"YPR048W",497.678995050296,0.00909020210833445,0.0640892720471866,0.524691652377413
"YPR049C",899.891691488614,-0.811754309142431,0.0658592695789488,5.93872495452603e-08
"YPR051W",54.1485745345173,1.04349839910623,0.15629344032696,1.19688497569624e-05
"YPR052C",674.546107912234,-1.01272550775396,0.104877310243463,2.78061472595947e-08
"YPR053C",61.8165741356047,0.736535836398501,0.157138977900083,0.00689873808138352
"YPR054W",233.902310480134,0.838687930974954,0.101233463116684,2.17215043599586e-05
"YPR055W",834.91852575332,-0.744689647088909,0.0510771163260905,4.63771481990543e-08
"YPR056W",432.561272713413,0.270495651383649,0.0861459732214645,0.375240567176886
"YPR057W",770.982893249088,0.393493061922832,0.0920604640664424,0.238851787565372
"YPR058W",508.494164947903,0.32186562085725,0.132847286976596,0.257786606637514
"YPR059C",2.51703261350212,2.06114600349617,0.969607818270917,0.00545644761138565
"YPR060C",692.270922346066,-0.179855259323427,0.0530369164473847,0.50570352644589
"YPR061C",180.227761668017,0.33928411523226,0.171055564142462,0.21033283172545
"YPR062W",2159.88293734571,-0.205755554559427,0.14949102680989,0.317458142357029
"YPR063C",1623.79821274003,-0.424759938338003,0.0659240344452182,0.236792197216073
"YPR064W",65.3254858238268,0.948456393403215,0.252786582594489,0.00390894591685193
"YPR065W",3022.34708674143,0.484209559067322,0.0765086824197996,0.111642161955867
"YPR066W",300.219326883047,1.05998734879215,0.133451241915554,7.92209242268674e-07
"YPR067W",471.248646954252,-0.132241208620711,0.0954239492210551,0.44253101940582
"YPR068C",237.139098355736,1.4949402294274,0.143009352434332,6.48551760271806e-14
"YPR069C",1508.15942014154,-0.450963970046343,0.104048976467279,0.142371329543613
"YPR070W",518.927428327272,0.158234218946003,0.0740491478871242,0.467387311211068
"YPR071W",185.763444978616,0.856863613919601,0.105127643262628,1.78773657285119e-05
"tS(UGA)P",2.46524023506888,1.01917422793681,0.845509538308912,0.0368774713535085
"YPR072W",1906.9370393582,-0.57980930472398,0.0521279490776681,0.00648156212483641
"YPR073C",500.479912903125,-0.233685042074848,0.0792123468444042,0.418750000325537
"YPR074C",13019.7764052568,0.19133472917279,0.122382672915388,0.363808064217449
"YPR074W-A",4.43005612743103,1.33168023730976,0.6197448725097,0.0101062998407331
"YPR075C",2737.23569171995,0.533291784875896,0.0903815966848883,0.0528702620881789
"YPR076W",4.75162001744247,0.179367203085049,0.434990408755744,0.180705551823382
"YPR077C",3.15031316287757,0.411969248489829,0.507902311551726,0.106696274423341
"YPR078C",353.775470973958,0.199723342897188,0.144721803419101,0.328053876198207
"YPR079W",556.151298148348,0.582685566576648,0.0662327213986719,0.0119187004314226
"YPR080W",20019.9602046032,0.891837018409923,0.116920830286421,2.14182408254733e-05
"YPR081C",760.564931209325,-0.61661546289584,0.108215753057184,0.0160213102805432
"YPR082C",362.013334530569,-0.0118150982590089,0.0892773258407055,0.492787074609129
"YPR083W",387.400266172433,-0.332151207351673,0.0640068391089406,0.371976578329344
"YPR084W",632.882542982454,-0.691797841571964,0.0798858052000842,0.000649455263004236
"YPR085C",447.942316517596,0.0480164854314807,0.0687522958836684,0.513676050208986
"YPR086W",3775.06518479292,-0.30259789172284,0.0706523589605698,0.38314375914208
"YPR087W",2.71727673254462,0.849319130514503,0.717174189981934,0.0453635756495109
"YPR088C",3286.35624079407,-0.506471711737862,0.0326306143105018,0.069049660884811
"YPR089W",1550.48138515093,-0.35626106818608,0.0540162112443432,0.374865556401832
"YPR091C",941.786080527536,0.319884080805627,0.0547664365489696,0.414589710382451
"YPR092W",4.65641885297536,0.0463281483497436,0.409468505978951,0.232503615832965
"snR51",6.79282814197486,0.317051458423873,0.385441301208749,0.142843535244149
"snR70",95.8062008034158,0.966866363002676,0.627792459452426,0.0304972050764497
"snR41",34.7455894425908,0.547793802249644,0.322318460312766,0.0732373907918074
"YPR093C",377.728533862002,0.0373238116097566,0.0664614802749911,0.518352242033816
"YPR094W",223.263902903654,-0.124296204235125,0.0856679204394708,0.460541198301706
"YPR095C",971.709954671902,-0.574710435619315,0.0878898116066384,0.0245810658682295
"YPR096C",46.4238273439821,-0.882383599427969,0.157497053118868,0.000600201154557158
"YPR097W",1174.73657953467,-0.497597702301426,0.0847708762392656,0.0897878020234851
"YPR098C",429.753471196821,0.321621415833582,0.0650320077093256,0.379585771982295
"YPR099C",2.45969359961256,0.633449760379939,0.66390110688853,0.0688077672308988
"YPR100W",83.5358299371176,0.229418516221454,0.126823733169164,0.332698134309565
"YPR101W",525.594421915022,0.966700579435175,0.111012241948648,7.56564319467111e-07
"YPR102C",4386.69312625704,0.273470415558428,0.179272850749284,0.250379040639933
"YPR103W",5788.60700229742,-0.913963635374121,0.0946126317075775,3.19062976053692e-07
"YPR104C",1085.5457604086,0.622958430896366,0.0568285279282868,0.00140606447999176
"YPR105C",944.686280951898,-0.0859003374667695,0.0608724307186024,0.51655281080855
"YPR106W",373.465205275814,-0.282527842946234,0.100031866305143,0.335211442459988
"YPR107C",385.501097141258,-0.707443248845319,0.0845161399945872,0.000550644358054847
"YPR108W",3590.42533427991,-0.658789400291442,0.0737471041862524,0.00145384159569333
"YPR108W-A",1.94387311008185,0.30756722376939,0.528348430083602,0.129159168789356
"YPR109W",420.867126862095,-0.201654545253415,0.0991030460346585,0.396996868008976
"YPR110C",3086.10849902576,-0.160872112440368,0.13786430509899,0.358340023551588
"YPR111W",529.008454298783,0.0855217532551382,0.0746245197227145,0.495424087294202
"YPR112C",4660.32090334817,-0.173191303339318,0.200729253573332,0.287256600395466
"YPR113W",2780.13227973837,-0.792789743399196,0.0522561821028599,4.00070616636392e-10
"YPR114W",1469.73867514534,-0.129775621992528,0.0626428130074349,0.503093641071492
"YPR115W",1917.85245065553,0.410593936868242,0.100040211450129,0.203601869905413
"YPR116W",106.362494124285,-1.19725058768189,0.140222652697562,1.69620385606898e-08
"YPR117W",981.346358189279,-0.171292117260701,0.0811953827985121,0.451102317912925
"YPR118W",980.134730057629,-0.0479455865603099,0.0705292063846805,0.511380625650731
"tK(UUU)P",12.0705190083558,3.6468703392278,0.506185107560667,1.19561905054035e-11
"YPR119W",478.304355256738,0.533122726446491,0.225379504921457,0.0736121729855618
"YPR120C",695.29890117089,0.287965759584191,0.101525051722631,0.329325236847162
"tC(GCA)P2",3.65605415573675,-0.147700638095854,0.433241275015351,0.190059575610375
"YPR121W",302.77870778959,-0.0644973303952815,0.123359878478129,0.427320242752302
"YPR122W",986.001059483354,0.06090179946303,0.0642116263805873,0.51707903228644
"YPR123C",20.7664119616223,-0.106042863230051,0.244192744224969,0.286037205215199
"YPR124W",387.956748535222,0.0801088179751716,0.11686496944998,0.430469872364478
"YPR125W",1324.35647564436,-0.879846294222084,0.0985483395080902,3.40890502470558e-06
"YPR126C",35.4256574891034,-0.380098797802806,0.209409122978322,0.15445064586151
"YPR127W",1033.72296464906,-0.253556871515912,0.0673360619413696,0.433378632639615
"YPR128C",648.678556302318,-0.273310209988644,0.0725903590531199,0.405296035031799
"YPR129W",1631.89203955502,-0.527007815975557,0.050262520164388,0.0420595996879785
"YPR130C",3.46083584392209,-0.038331090710589,0.454640310669254,0.220405331188099
"YPR131C",735.667932412354,0.114210594710586,0.112699022290729,0.422530529696382
"YPR132W",11291.4638806783,0.944496642529487,0.242961241872205,0.00342925001739499
"YPR133C",3413.52640081242,-0.795622606854379,0.047262275952157,7.3114096874564e-12
"YPR133W-A",578.545903195479,-0.59439003444636,0.093991976780908,0.0185112342601961
"YPR134W",364.281339995104,0.0507952928392661,0.101995624698732,0.461289789122209
"YPR135W",1287.73003221804,0.0690741122004728,0.0906878548447318,0.473259042866752
"YPR136C",1.8184411918787,0.109342617100501,0.474813654441761,0.19151473691795
"YPR137W",1777.69214716164,-0.565737564888215,0.140900696413666,0.046566302649296
"YPR137C-B",731.561482510416,-1.29657219202358,0.172975261584571,1.14946626878119e-07
"tN(GUU)P",6.99687370756261,-0.577709996855892,0.456732730300458,0.0715013320829939
"YPR138C",1512.85596996286,0.850961853241203,0.0847765508821517,1.05655867348872e-06
"YPR139C",977.825672724071,0.126362689151623,0.0533202624234259,0.519321352210808
"YPR140W",616.526792404988,0.377370284368321,0.075114360965937,0.287409011463673
"YPR141C",581.627419877956,-0.226750429408914,0.083022670842787,0.414699946266207
"YPR143W",542.089703315783,-0.358489601723193,0.136081523864514,0.224234754740205
"tI(AAU)P1",1.16600904649555,3.68894279674915,2.73253822983312,0.0134006009789267
"YPR144C",1208.01162023025,-0.117658027671081,0.142151994260632,0.376363117953806
"snR45",79.5045618491064,0.0889575173630371,0.470629557603549,0.20022854758515
"YPR145W",8940.41169945219,0.0854090266675516,0.0643646599085868,0.51207152500164
"YPR145C-A",97.7809942666461,-1.15868466597479,0.161960200639796,1.43100417481036e-06
"YPR146C",42.3834127590518,0.885209371516456,0.178335992807958,0.00142987219364264
"YPR147C",309.888726975684,0.279524984668732,0.0669126568413261,0.415030408258381
"YPR148C",4965.71582939822,-0.368055889345605,0.0503198364706181,0.371850408548155
"YPR149W",6255.19916676398,-0.562469080547508,0.178318663885319,0.0553977965775418
"YPR150W",1.48228359018627,0.620302363267675,0.785978605169634,0.0729879856613996
"YPR151C",233.382331343903,-1.56467703406831,0.2620985127038,1.47241814612076e-06
"YPR152C",513.164670617185,0.00548077197826437,0.0872276524094755,0.498682043082955
"YPR153W",117.665704793985,0.057848094605612,0.145160889994121,0.399556638519931
"YPR154W",2217.75163183046,-0.330071776654894,0.0923986760124957,0.30692220643864
"YPR155C",357.083769068214,0.855152280089264,0.124831879500414,0.000147983482935408
"YPR156C",965.484742456805,0.88069823497786,0.147852188629966,0.000381465973484789
"YPR157W",390.357771946998,-2.44699028390577,0.106315510265566,0
"YPR158W",815.82504925078,-0.761600502001713,0.0920225202280667,0.000153713275476944
"YPR158W-B",748.893404927907,-0.815592915571173,0.234279305437844,0.00996056424270643
"YPR158C-D",407.446517539018,-1.15092409036748,0.225211057034703,0.000130675188019283
"YPR159W",5129.11926006393,1.73066493045486,0.0451639280015203,5.1347361373643e-166
"YPR159C-A",1.23342113065409,0.712509174906385,0.998337683051922,0.0674799890651034
"tG(GCC)P2",1.08420581060196,0.516231486919936,0.733642411521472,0.085733311017986
"YPR160W",1994.69908280658,0.924191846946,0.0918365035992575,9.86747003655826e-08
"YPR161C",2190.19552277068,-0.944490135481619,0.0488704279673234,0
"YPR162C",332.683854796227,0.225761060164805,0.0834979607388344,0.414258756970289
"YPR163C",10920.5118289254,0.142668493608849,0.140007859300115,0.367149935735357
"YPR164W",826.291786578792,-0.457297656285042,0.0692911634922483,0.16103744759789
"YPR165W",4783.07480800577,0.26559925117963,0.103898961370805,0.341976439939634
"YPR166C",298.621172730732,-0.351437644322764,0.144355060356489,0.222002335988885
"YPR167C",1512.01093996392,1.50559468815594,0.265041332028656,4.18839326024311e-06
"YPR168W",298.721147351974,0.0780264566065714,0.137496128331754,0.401289841887079
"YPR169W",1642.18221937359,-0.397569208377977,0.086272932590641,0.242331101750382
"YPR170C",11.2951091353767,0.799787317966243,0.348459218929709,0.0240190727403199
"YPR170W-B",332.889941200291,0.797335637770904,0.0782620408401705,4.12875158962524e-06
"YPR171W",810.151849526498,0.164435393543138,0.080452365710991,0.454093219561878
"YPR172W",622.538940259985,0.00846445974650674,0.0655793340253808,0.523159105885769
"YPR173C",3807.8162262859,-0.0932557409667708,0.0977003503360405,0.453709127071463
"YPR174C",511.316948171169,0.290142574343473,0.123775260708536,0.29347913998504
"YPR175W",865.090716094495,-0.589504725649498,0.0784662314451211,0.0139900797017121
"YPR176C",497.823767079633,1.11500971808353,0.0922538071630666,4.18228565003443e-13
"YPR178W",512.744019441025,0.0963840259666276,0.0867339632127912,0.469389265684524
"YPR179C",609.727115939987,-0.618668482218727,0.0693705863236517,0.00450144062103875
"YPR180W",715.789370488529,-0.416329551147394,0.0515221732523573,0.286951875407319
"YPR181C",4625.63132892733,0.656636767429032,0.0382772815762279,1.29421158334514e-06
"YPR182W",390.191403772218,0.407252089034136,0.107655773055289,0.197490507672605
"YPR183W",5010.27095488596,0.106243263068516,0.133311153344768,0.393117378010752
"YPR184W",1675.12763010334,0.849401273170025,0.119826992836253,0.000114987484545787
"YPR185W",1449.29438956981,-0.0119358609962952,0.116461299876634,0.454764084294445
"YPR186C",509.351951635105,0.149043261272876,0.0709840209899551,0.478302583886729
"YPR187W",2111.87347998202,-0.0939532174866517,0.135700032095258,0.39641217094905
"YPR188C",650.433318312906,-0.0466531404460186,0.0673664436150617,0.515496919911734
"YPR189W",1043.09907080961,-0.443139623016,0.0773761942284703,0.180384284526154
"YPR190C",1536.07169715216,-0.594792452623228,0.118089876016094,0.0276831117558644
"YPR191W",9096.96210690793,-0.336685196955547,0.0806096610877675,0.32336101897679
"YPR192W",691.261582746046,0.282037733986884,0.181024127194885,0.243754680812187
"YPR193C",284.452454667768,-1.00890681456397,0.220391443260309,0.000837077945885783
"YPR194C",434.755171489787,0.939096536275077,0.109520994945999,1.72238762023724e-06
"YPR195C",128.367970245146,0.876210963764432,0.130121813767091,0.000129426030839964
"YPR196W",232.459223853704,0.129345566162222,0.0822705490092373,0.46435589796068
"YPR197C",6.3833528729536,-2.57379302104308,0.564857571545387,6.76764317005682e-06
"YPR198W",750.433132277322,-0.0154923804842119,0.0784147929449427,0.508441794340351
"YPR199C",571.957817361685,0.23196211860957,0.0902626542840583,0.394533693447158
"YPR200C",100.32199302518,-0.273566816115351,0.160333468609193,0.265778006130144
"YPR201W",126.85979893312,-0.00242536241765111,0.214080175264095,0.34687929175353
"YPR202W",103.572639887443,0.761167941842626,0.181923892094425,0.00787599139552846
"YPR203W",6.68352032943456,0.639349122493515,0.452354402923475,0.0589607510148779
"YPR204W",494.537321707637,1.38171720305832,0.182157358868682,3.69942698819636e-08
"YML133C",37.4877408030725,0.886901894540602,0.190335855048929,0.00194674544973508
"YML132W",28.6275605018233,0.818404425302237,0.226124146969196,0.00842924045268817
"YML131W",2330.13170910759,0.0983509954426281,0.128189519562248,0.406431025144613
"YML130C",3019.920140859,-1.14073050034814,0.0959597896355045,3.94211834397977e-13
"YML129C",754.728710626647,-0.351260667893859,0.111576840965936,0.256842555517757
"YML128C",3041.80493236131,0.470131888887362,0.218181974802941,0.101356665990644
"YML127W",1505.31506091103,-0.212871477753408,0.0419872582543973,0.517154113282663
"YML126C",9575.62404417403,-0.708590142979869,0.0396352426550741,3.43525120853938e-09
"YML125C",2684.51914781554,-1.57036352643473,0.0680901843489164,0
"YML124C",3789.44474696473,-0.550433262744929,0.0422714094334708,0.0130733711805219
"YML123C",1266.59541888185,1.23404487293704,0.0815056096532042,1.52250641794164e-21
"YML122C",96.7035846671215,0.711752022866715,0.112996071279448,0.0030828089073875
"YML121W",861.856599733499,0.153874325712486,0.0534945425535055,0.512531040124804
"YML120C",3363.54670585761,0.34205675289859,0.0746205536695214,0.331436231614392
"YML119W",966.835248864996,-0.0485009992014766,0.147151302677117,0.401174601582235
"YML118W",298.80376565929,-0.541039284767475,0.0905515033008202,0.0480874386220534
"YML117W",3906.05691088958,-0.107995168862281,0.0666377487577782,0.502377064046321
"YML116W-A",61.5470710715273,0.1427998587471,0.140806960570821,0.365611614981795
"YML116W",445.674989150188,1.24877441099867,0.150545622187462,1.65926716411088e-08
"YML115C",1703.95753518188,-0.110468274759325,0.0703816824491665,0.494191410018822
"YML114C",1486.85665909367,0.0500039902872165,0.0644235558603462,0.518725438808932
"YML113W",1376.41078391969,-0.290811513753105,0.130609548810435,0.284662828655572
"YML112W",595.121293364663,-0.608891644407328,0.0758962566447549,0.00790795940180356
"YML111W",1118.46492356494,0.285946311117848,0.0818644086634077,0.3715979189122
"YML110C",3514.09131056316,-0.0717748547255024,0.0676100004148188,0.510379198586994
"YML109W",1185.21064538013,-0.025072525769263,0.0923574795244656,0.484451405071336
"YML108W",292.502362198911,-0.142511696154922,0.127877815996491,0.38326575827488
"YML107C",449.345263695062,0.0604448139975546,0.0800323493937678,0.493283611960649
"YML106W",2884.84368012394,0.0367049745559671,0.147509312810888,0.406996924587005
"YML105C",1606.33856986984,-0.464289886710462,0.0578824823555172,0.161198329386499
"YML104C",465.004020491149,1.0276900125909,0.105705852489087,1.37494798430128e-08
"YML103C",1114.49078744183,-0.467323564281766,0.055856458884511,0.15669669161624
"snR85",32.2197815430761,0.756387593916545,0.45808752606144,0.0401691934451608
"YML102W",1703.59234453504,0.0908985964436106,0.0749673961256852,0.492704223759299
"YML101C",219.105032563185,1.23094734940866,0.111520463689361,1.20681592472205e-12
"YML100W-A",50.5856840130267,-0.140644465239208,0.156050333846906,0.344979664614015
"YML100W",1797.47220670753,0.777175684771714,0.109367387660886,0.000425433276730345
"YML099W-A",15.9290847869203,1.28347354393427,0.371762353401411,0.0016553919240856
"YML099C",1033.97128920115,0.119059971525263,0.0947619994825389,0.449838311390603
"YML098W",999.436656007068,0.768791034557408,0.0680377791935908,2.27780005904658e-06
"YML097C",759.752981578406,-0.0261666743541588,0.0771790220243501,0.507584470690715
"YML096W",546.734409191603,-0.0543568860624571,0.0795135965601841,0.496650771008135
"YML095C",156.029345433254,-1.12782090221884,0.0962983307068625,1.37320985377992e-12
"YML094C-A",1.6349766472321,2.00067565798342,1.3088708724235,0.0137420931120098
"YML094W",199.714628081019,-0.164465967890839,0.114180013496571,0.391813421908803
"YML093W",5237.70623699244,-0.0101249069985977,0.177263161936069,0.38130820217127
"YML092C",4088.52869927522,-1.2362625234555,0.090559711676568,7.31547420772813e-18
"YML091C",1036.58880467406,-0.754191651919019,0.114353267745941,0.00113847153316175
"YML090W",49.3486252848702,-0.789352087654234,0.190830623101445,0.00672942623373201
"YML089C",14.6007714070494,0.39270185471756,0.291554145745299,0.129926875610287
"YML088W",2096.16850213479,0.0104886619829074,0.0496556768348822,0.531291164599157
"YML087C",204.455379734547,0.613806032354833,0.086533577636883,0.0105897524448146
"YML086C",1881.4175948977,-0.178838139714044,0.0650769545257971,0.477951804240153
"YML085C",4582.12647672418,0.204401489501031,0.0550197773594117,0.490289719142016
"YML084W",3.59316068423515,-2.56133999534444,0.823273573325915,0.000466946936915506
"YML083C",122.968889573437,-0.363064603991971,0.195716296763575,0.173453959828628
"YML082W",1340.96220392206,0.321076865398708,0.0939492665183982,0.311922516913529
"YML081C-A",916.953263946845,0.145377058274773,0.150303815778801,0.349979080239343
"YML081W",1124.05525801594,0.213893143167782,0.0453867446645129,0.510070240832593
"YML080W",873.215748439748,-0.332839949419385,0.145460637245985,0.23758477674074
"YML079W",1015.90995797486,-0.166705037987992,0.0514985916037078,0.512607541844802
"YML078W",1744.12407745103,-0.491351624500633,0.0918268192639739,0.0967975226831057
"YML077W",305.974166052847,-0.134863667680784,0.0682239559455076,0.489787294065781
"YML076C",872.198908645429,0.0174985871528679,0.0582104519668404,0.527727380875002
"YML075C",4218.13437945939,0.603724401411436,0.0485169798790688,0.00154384524686611
"YML074C",13748.3899041476,-0.689212774498672,0.122047293542564,0.00613314397229834
"YML073C",4992.39174286218,1.16520329804298,0.180123514642155,6.11775215704767e-06
"YML072C",4846.43443030999,1.16204993499837,0.0579387863517928,8.32736697824228e-33
"YML071C",2345.52378576811,0.144781409744509,0.0582968075428545,0.506410562087353
"tR(UCU)M2",2.60594862198244,0.637544882959021,0.678578434582322,0.0685660977098974
"YML070W",3045.30198897729,0.173745492805305,0.14990921613027,0.335768054578851
"YML069W",3611.39082315008,-0.876429752698612,0.0597518826184317,6.4646036498725e-12
"YML068W",355.957613832808,-0.410607605267982,0.068707489381536,0.253059336806499
"YML067C",923.394873712344,0.170182548219256,0.0500213388150121,0.513980478346556
"YML066C",59.4099104078677,1.08186939428501,0.178495960763259,3.32090395957919e-05
"YML065W",825.554155125966,0.592736767216018,0.102837574035464,0.0222378344793248
"YML064C",543.934863147143,0.340232743995381,0.109857090177641,0.269362774665006
"YML063W",8377.77975642291,1.22418455387531,0.200319802826428,7.60049476750996e-06
"YML062C",1606.2979554763,-0.549950085401071,0.0597045953707178,0.0251500903219117
"YML061C",1160.05260941644,-0.291825898509271,0.100642666325515,0.32762932813568
"YML060W",424.705691454265,-0.280572672617539,0.0953553504475816,0.344707547212324
"YML059C",1165.46250370864,-0.214022841895562,0.0814377211466767,0.426474499225052
"YML058W-A",176.291320322188,-0.367972103101297,0.234806356881212,0.153328309403995
"YML058W",4861.00830370812,-0.393719310684709,0.0973722512864795,0.230278487949358
"YML057C-A",37.6677017403401,-0.663861215017946,0.249454117334755,0.0346031130419113
"YML057W",2315.06990263229,0.25724836550306,0.0867366262758648,0.38350962119204
"YML056C",2879.43020192456,-0.25472289973998,0.146267102749479,0.291058060823051
"snR54",18.4431303749903,0.638551179138687,0.256855966025341,0.0416787082687625
"YML055W",550.087093871936,0.143582707087108,0.0818638299799022,0.459790524976353
"YML054C",822.695273648158,0.902950762679671,0.0558073478163664,8.49890551976637e-15
"YML054C-A",41.7263185310926,0.470266403627483,0.280122916842121,0.097789740129666
"tY(GUA)M1",9.14376845311599,3.92926131690752,0.629606265579376,1.13153647176115e-09
"YML053C",620.793920968188,0.323971339884301,0.112035353676188,0.280363438360465
"YML052W",2138.94401766035,0.0932869341393056,0.131242587062548,0.403814185958857
"YML051W",826.702101605988,-0.0456844649740293,0.0565077996328854,0.526791902580225
"YML050W",238.478806872702,-0.972692224353706,0.0889937264399951,2.5411474165669e-09
"YML049C",1805.26327007423,-0.932275059885035,0.0748186940790878,1.51365861976742e-10
"YML048W",5583.18098093381,-0.894913735816865,0.0599990937014071,7.99092652955622e-13
"YML047C",1.6093530051959,-0.65884897552445,0.779782807510241,0.0683244853287054
"YML046W",376.537146110132,-0.644474304025568,0.0783325127232929,0.00333565834519712
"YML045W",720.21007013782,-1.24270542155396,0.280078133542128,0.000311578647554736
"YML043C",982.011786879335,-0.460056411576168,0.123512371785528,0.124579516082364
"YML042W",346.219793011318,-0.77286439163149,0.117225874324183,0.000791658950681832
"YML041C",549.397743445966,-0.441160483390991,0.0716418038973214,0.191191513915773
"tP(UGG)M",5.94521838136298,0.484897504969557,0.422266845005142,0.0900630289730033
"YML039W",415.569387204474,-0.691959715616373,0.351552926059204,0.0411087961671
"YML038C",831.908595391954,0.160291945028372,0.0714919197837789,0.473169689185869
"YML037C",193.727908714804,-0.478179790620573,0.0952163723476753,0.114273453157397
"YML036W",245.139989489849,-0.837360082526888,0.112532843048197,8.36970293609561e-05
"YML035C",1299.70722207974,0.420744476070522,0.0726098014524634,0.230437492194233
"YML034C-A",15.1178005546461,0.993816450696145,0.306235382916065,0.00543271052187355
"YML034W",1151.51800562703,-0.0617381682910003,0.0975603969474241,0.463893580740096
"YML032C",1976.94091016907,-0.637519962470993,0.107571575385564,0.0111341184653392
"YML031C-A",1.40626778534859,-0.881538991301302,1.03831080544032,0.0529798857734027
"YML031W",1658.42511263152,-0.0841818812033996,0.0597544526281011,0.518277533214526
"YML030W",705.330621219162,0.204364048709896,0.0725846851491701,0.451683751170742
"YML029W",814.166754335956,0.384272336044369,0.0766124024129325,0.275108355142745
"YML028W",14261.4500555872,-0.891163845431191,0.0804857289570731,3.30421813289477e-08
"YML027W",1349.53728122032,1.35175005395624,0.118905913908684,1.4284790181781e-14
"YML026C",5246.16237244451,1.3196497670166,0.193495299464389,6.34229860357947e-07
"YML025C",1366.76016789038,-0.0994803716628039,0.0781705713158602,0.48402313754131
"YML024W",5859.4006311626,0.656639761254253,0.194247096647419,0.0274627325653868
"YML023C",411.67222716005,0.904506546073022,0.0621611549898494,1.81791441996828e-12
"YML022W",1312.59696790277,0.31521964889113,0.166996542594616,0.232185875364823
"YML021C",531.793212557213,0.0458221792437171,0.0848942818765225,0.489619598860404
"YML020W",934.107403638337,-0.0497237157202832,0.0945037481553456,0.47370535704571
"YML019W",546.151566415139,0.111711120838771,0.0605477604512072,0.511534327876046
"YML018C",1762.90111121169,1.84752775787843,0.186977658140773,1.02210340028578e-14
"YML017W",1093.23915811411,1.25723154145429,0.0736607188830531,4.86904058993038e-27
"YML016C",1949.10033359725,0.137098008453023,0.0440409608572533,0.52779918756789
"YML015C",1339.82559907032,-0.981454177295072,0.0587924378330607,3.20734770505183e-18
"YML014W",1029.04221198179,-0.0941689530385017,0.1065393017111,0.440321087870638
"YML013W",1307.66221206023,-0.0897666743234922,0.0806785286958432,0.482992386680994
"YML012C-A",12.0062128835859,-0.268168397030164,0.324310085064605,0.175876690632298
"YML012W",4547.21216263577,0.559650102246314,0.0554832383960667,0.0161829003426459
"YML011C",226.323216598314,0.41983160702148,0.0858192879413656,0.209372583848681
"YML010W",5206.00459554191,-0.165521020674058,0.0578932735052774,0.500616699915474
"YML009C-A",80.5782159116889,-0.175039600834983,0.138089576850164,0.349710571058217
"YML009C",500.635154310856,-0.454474602988114,0.152416053523118,0.121861444767928
"YML008C",11268.7733450394,-0.369765173232458,0.0459536682466996,0.384969128271338
"YML007C-A",58.9523902150708,-0.623494344800832,0.16812976628969,0.0312049734672535
"YML007W",3871.38424298769,-0.528349841133268,0.0942334223552586,0.059981972147407
"YML006C",674.780399844984,0.0533763621828134,0.0633890179804343,0.519544439454521
"tS(AGA)M",2.17587460644527,2.82131373700529,1.15134232437297,0.00206367288856132
"YML005W",353.95377023834,0.466853764988756,0.081895364668933,0.134088307886558
"YML004C",3384.0234433629,-0.478352287919554,0.119092457133138,0.107423315913439
"YML003W",91.571174268322,-0.491105946905574,0.135928636847561,0.0929878520159777
"YML002W",270.463030760022,0.344989987357895,0.0809847744658973,0.313092694500744
"YML001W",1407.77060145819,-0.78373650149982,0.0660219059455503,4.64155351655087e-07
"YMR001C",1013.18147643022,0.490034310145081,0.17289179815741,0.0921488655596886
"YMR001C-A",55.703889868011,0.760739273813792,0.301394683403845,0.0238093649610638
"YMR002W",6486.47147598841,-0.448450949540847,0.0649792295597791,0.187638565860861
"YMR003W",160.930915877267,1.38031871365463,0.109418943188274,1.44818493453694e-17
"YMR004W",1929.65919524682,-1.27702330042382,0.0550633382441499,0
"YMR005W",2471.21807746851,-0.554054278298021,0.0510508627180205,0.0166738113254609
"YMR006C",852.977671346474,-0.0455180615342061,0.0605819984245646,0.523232308356465
"YMR007W",88.844172152099,0.196315761319478,0.129157918505852,0.349441876154142
"YMR008C",3281.0213955484,1.02843526875351,0.0638611354765846,1.16747907088291e-18
"YMR009W",1598.33415874396,-0.882859236940551,0.161116245265616,0.000692558509537296
"YMR010W",498.029958054054,0.653205623113618,0.105717017253474,0.00759048500436102
"YMR011W",3313.96529773878,-0.208750019261786,0.0782555971524899,0.436666914585621
